"RefLen","Cycle","PIC","Under","At","Over"
0,0,0,0,0.997237353256615,0.00276264674338533
0,0,1,0,0.998482639286158,0.00151736071384223
0,0,2,0,0.999659748203951,0.000340251796048574
0,0,3,0,0.999378226284397,0.000621773715603235
0,0,4,0,0.998389151955449,0.00161084804455058
0,0,5,0,0.997943661924529,0.00205633807547079
0,0,6,0,0.999335694434413,0.000664305565587275
0,0,7,0,0.999372937244162,0.000627062755838237
0,0,8,0,0.998020188327689,0.00197981167231098
0,0,9,0,0.999694781653531,0.000305218346468683
0,0,10,0,0.999928449157938,7.15508420623401e-05
0,0,11,0,0.999996183832425,3.81616757555058e-06
0,0,12,0,0.999988752797742,1.12472022584382e-05
0,0,13,0,0.999985896880813,1.41031191868706e-05
0,0,14,0,0.999957163174037,4.28368259625435e-05
0,0,15,0,0.999879145211345,0.000120854788655188
0,0,16,0,0.99990580499507,9.4195004930045e-05
0,0,17,0,0.999913630343933,8.6369656066938e-05
0,0,18,0,0.999676149432551,0.000323850567449385
0,0,19,0,0.999372904912304,0.00062709508769643
0,0,20,0,0.999492063492064,0.000507936507936508
0,0,21,0,0.99955722188359,0.000442778116410392
0,0,22,0,0.999274448699955,0.000725551300045198
0,0,23,0,0.998424633191592,0.00157536680840767
0,0,24,0,0.998477265378652,0.00152273462134758
0,0,25,0,0.999632694207947,0.00036730579205302
0,0,26,0,0.999918412334823,8.15876651765372e-05
0,0,27,0,0.999470003368423,0.000529996631576964
0,0,28,0,0.999260594297333,0.000739405702666482
0,0,29,0,0.999619592946424,0.000380407053576097
0,0,30,0,0.999498227362166,0.000501772637834095
0,0,31,0,0.999907065973202,9.29340267981904e-05
0,1,0,0,0.997841836707772,0.00215816329222797
0,1,1,0,0.998688480486944,0.00131151951305634
0,1,2,0,0.999660314476158,0.000339685523842078
0,1,3,0,0.999513659155691,0.000486340844308512
0,1,4,0,0.998681423585215,0.00131857641478476
0,1,5,0,0.998463319779182,0.00153668022081759
0,1,6,0,0.99950882541526,0.000491174584739714
0,1,7,0,0.999456164548408,0.000543835451591702
0,1,8,0,0.997949750242302,0.00205024975769776
0,1,9,0,0.99972659688747,0.000273403112529619
0,1,10,0,0.999913105849714,8.68941502858028e-05
0,1,11,0,0.999800404734843,0.000199595265156765
0,1,12,0,0.996534977992428,0.00346502200757221
0,1,13,0,0.999544324089883,0.000455675910116554
0,1,14,0,0.999449576151795,0.000550423848205334
0,1,15,0,0.999743237843126,0.000256762156874445
0,1,16,0,0.997193671936131,0.00280632806386897
0,1,17,0,0.999730732349893,0.000269267650107029
0,1,18,0,0.999537180642334,0.000462819357665815
0,1,19,0,0.99803166934862,0.00196833065138012
0,1,20,0,0.998548214482678,0.00145178551732156
0,1,21,0,0.999242390480859,0.000757609519140782
0,1,22,0,0.999369158651746,0.00063084134825354
0,1,23,0,0.997319886071812,0.00268011392818789
0,1,24,0,0.997913408005841,0.0020865919941588
0,1,25,0,0.999327524346489,0.00067247565351102
0,1,26,0,0.999933619746119,6.63802538813152e-05
0,1,27,0,0.999280983916745,0.000719016083254494
0,1,28,0,0.998627075475746,0.00137292452425435
0,1,29,0,0.999412688830542,0.000587311169458365
0,1,30,0,0.999183689811025,0.000816310188974697
0,1,31,0,0.999827905678946,0.000172094321054487
0,2,0,0,0.996159296977488,0.0038407030225121
0,2,1,0,0.997758626486311,0.00224137351368919
0,2,2,0,0.999460467466402,0.000539532533597676
0,2,3,0,0.999038082472601,0.00096191752739888
0,2,4,0,0.997693269967262,0.00230673003273782
0,2,5,0,0.996533742518814,0.00346625748118623
0,2,6,0,0.999080010000947,0.000919989999053308
0,2,7,0,0.998642412346804,0.00135758765319594
0,2,8,0,0.996903372846296,0.00309662715370419
0,2,9,0,0.999505708770641,0.000494291229358945
0,2,10,0,0.999874781660427,0.000125218339573116
0,2,11,0,0.999739948546962,0.000260051453037494
0,2,12,0,0.992293499763543,0.00770650023645701
0,2,13,0,0.999019526687085,0.000980473312914471
0,2,14,0,0.999200782044677,0.000799217955323056
0,2,15,0,0.999480760822038,0.000519239177962396
0,2,16,0,0.99302226700604,0.00697773299396001
0,2,17,0,0.999581454561661,0.00041854543833915
0,2,18,0,0.999078827138941,0.000921172861058903
0,2,19,0,0.996062825898795,0.00393717410120543
0,2,20,0,0.99681542853578,0.00318457146421962
0,2,21,0,0.998481431139126,0.0015185688608742
0,2,22,0,0.99846012751993,0.00153987248007045
0,2,23,0,0.994768807493987,0.0052311925060126
0,2,24,0,0.995666746619873,0.004333253380127
0,2,25,0,0.998643730504916,0.00135626949508378
0,2,26,0,0.999876020506208,0.000123979493791727
0,2,27,0,0.998285443870284,0.00171455612971652
0,2,28,0,0.997288431419911,0.00271156858008867
0,2,29,0,0.999040741146004,0.000959258853995696
0,2,30,0,0.998775676170816,0.00122432382918448
0,2,31,0,0.999723116732308,0.000276883267692421
0,3,0,0,0.993409589783811,0.00659041021618862
0,3,1,0,0.995827936809397,0.00417206319060288
0,3,2,0,0.999099531756513,0.000900468243486613
0,3,3,0,0.998371958636667,0.00162804136333292
0,3,4,0,0.995667893553956,0.0043321064460441
0,3,5,0,0.993603788900621,0.0063962110993793
0,3,6,0,0.99807273948402,0.0019272605159802
0,3,7,0,0.99770435141479,0.00229564858520983
0,3,8,0,0.99426111465744,0.00573888534255996
0,3,9,0,0.999237418877989,0.000762581122011024
0,3,10,0,0.999777824681456,0.000222175318543863
0,3,11,0,0.999523574678739,0.00047642532126141
0,3,12,0,0.984070937955937,0.0159290620440631
0,3,13,0,0.998577708341777,0.00142229165822258
0,3,14,0,0.998539237579106,0.00146076242089376
0,3,15,0,0.99902607350774,0.000973926492259655
0,3,16,0,0.989232313564367,0.0107676864356332
0,3,17,0,0.999206038775665,0.000793961224334912
0,3,18,0,0.998551721910733,0.00144827808926659
0,3,19,0,0.992354273076721,0.00764572692327945
0,3,20,0,0.994695726500818,0.00530427349918247
0,3,21,0,0.997554981724736,0.00244501827526415
0,3,22,0,0.997855081506903,0.00214491849309726
0,3,23,0,0.990937415927875,0.00906258407212528
0,3,24,0,0.991919503766173,0.00808049623382719
0,3,25,0,0.998099182109949,0.00190081789005073
0,3,26,0,0.999742170366367,0.00025782963363341
0,3,27,0,0.997040969724648,0.00295903027535156
0,3,28,0,0.994936351111059,0.00506364888894123
0,3,29,0,0.998673929266473,0.00132607073352746
0,3,30,0,0.99797301847404,0.00202698152596018
0,3,31,0,0.999550690371816,0.000449309628183662
0,4,0,0,0.988004121283485,0.0119958787165146
0,4,1,0,0.992266637313757,0.0077333626862428
0,4,2,0,0.998462453589076,0.00153754641092431
0,4,3,0,0.997110590623827,0.00288940937617308
0,4,4,0,0.992415780405205,0.00758421959479532
0,4,5,0,0.98911213825507,0.0108878617449295
0,4,6,0,0.997052480054054,0.00294751994594581
0,4,7,0,0.996767766112357,0.00323223388764341
0,4,8,0,0.989943398791354,0.0100566012086459
0,4,9,0,0.998641884820858,0.00135811517914186
0,4,10,0,0.999696322642088,0.00030367735791159
0,4,11,0,0.99926145995938,0.000738540040619702
0,4,12,0,0.970544958399101,0.0294550416008989
0,4,13,0,0.998073897338543,0.00192610266145653
0,4,14,0,0.997635698078423,0.00236430192157697
0,4,15,0,0.998296042503867,0.00170395749613319
0,4,16,0,0.9807640554613,0.0192359445387001
0,4,17,0,0.99875190383419,0.00124809616580958
0,4,18,0,0.997223057818571,0.00277694218142855
0,4,19,0,0.987564272462232,0.0124357275377684
0,4,20,0,0.989622015320309,0.0103779846796907
0,4,21,0,0.99604485494056,0.00395514505943954
0,4,22,0,0.996490944332949,0.00350905566705139
0,4,23,0,0.984583571289608,0.015416428710392
0,4,24,0,0.986790118781636,0.0132098812183638
0,4,25,0,0.997107786345762,0.00289221365423825
0,4,26,0,0.999627835998692,0.000372164001308024
0,4,27,0,0.994870083432658,0.00512991656734207
0,4,28,0,0.991809946748934,0.008190053251066
