"RefLen","Cycle","PIC","Under","At","Over"
0,0,0,0,0.997845503283143,0.00215449671685741
0,0,1,0,0.998730656134424,0.00126934386557642
0,0,2,0,0.999513343618551,0.000486656381448958
0,0,3,0,0.999303683583944,0.000696316416055942
0,0,4,0,0.998628843181907,0.0013711568180933
0,0,5,0,0.998310935603016,0.00168906439698358
0,0,6,0,0.999118901121133,0.000881098878867337
0,0,7,0,0.999287814181669,0.000712185818330879
0,0,8,0,0.998287701510786,0.00171229848921428
0,0,9,0,0.999506220845357,0.000493779154642882
0,0,10,0,0.99986406609042,0.000135933909579666
0,0,11,0,0.999994119030816,5.88096918372148e-06
0,0,12,0,0.999988186720693,1.18132793072693e-05
0,0,13,0,0.999978275295456,2.17247045440182e-05
0,0,14,0,0.999951989149548,4.80108504522022e-05
0,0,15,0,0.999877106564726,0.000122893435274445
0,0,16,0,0.999923603049936,7.63969500639824e-05
0,0,17,0,0.999876974506148,0.000123025493851907
0,0,18,0,0.999620728736268,0.000379271263731851
0,0,19,0,0.99942896805667,0.000571031943330002
0,0,20,0,0.99959785231398,0.000402147686020477
0,0,21,0,0.999523063296314,0.000476936703686039
0,0,22,0,0.999089937429654,0.000910062570345569
0,0,23,0,0.998836691859997,0.00116330814000343
0,0,24,0,0.999033412475883,0.000966587524116742
0,0,25,0,0.999526769713262,0.000473230286738351
0,0,26,0,0.999823494211902,0.000176505788098344
0,0,27,0,0.999435953652598,0.000564046347401563
0,0,28,0,0.998852964745688,0.00114703525431186
0,0,29,0,0.999643545500144,0.000356454499856145
0,0,30,0,0.999327426474767,0.000672573525232559
0,0,31,0,0.999718021506192,0.000281978493808321
0,1,0,0,0.998466225590329,0.00153377440967114
0,1,1,0,0.999104677211579,0.000895322788420492
0,1,2,0,0.999455806038448,0.000544193961551644
0,1,3,0,0.999347150102645,0.000652849897355392
0,1,4,0,0.998990457418936,0.00100954258106387
0,1,5,0,0.998873144093087,0.00112685590691262
0,1,6,0,0.999194751593067,0.000805248406932805
0,1,7,0,0.99935621679977,0.000643783200229781
0,1,8,0,0.998468406680103,0.00153159331989683
0,1,9,0,0.999444175596267,0.000555824403733149
0,1,10,0,0.99978597543351,0.000214024566489931
0,1,11,0,0.999663852200842,0.000336147799158307
0,1,12,0,0.997788691242684,0.00221130875731552
0,1,13,0,0.99966254018436,0.000337459815640374
0,1,14,0,0.999361613137561,0.000638386862438638
0,1,15,0,0.999699100588903,0.000300899411096867
0,1,16,0,0.998584038107844,0.00141596189215603
0,1,17,0,0.999616567567642,0.000383432432358411
0,1,18,0,0.999393752382335,0.000606247617664676
0,1,19,0,0.998884013372844,0.00111598662715599
0,1,20,0,0.998766360026797,0.00123363997320305
0,1,21,0,0.999194563667565,0.000805436332434776
0,1,22,0,0.999126968668262,0.000873031331737993
0,1,23,0,0.998471607331162,0.00152839266883829
0,1,24,0,0.998474684970447,0.00152531502955298
0,1,25,0,0.999431186493265,0.000568813506735269
0,1,26,0,0.999801595003645,0.000198404996355386
0,1,27,0,0.999215921260646,0.000784078739354378
0,1,28,0,0.998411419093341,0.00158858090665919
0,1,29,0,0.99938534023604,0.000614659763960363
0,1,30,0,0.999108517188302,0.000891482811698307
0,1,31,0,0.999559823355199,0.00044017664480137
0,2,0,0,0.997684264858719,0.00231573514128077
0,2,1,0,0.9985261800925,0.0014738199074999
0,2,2,0,0.999104037581991,0.000895962418008845
0,2,3,0,0.999091537999559,0.000908462000440927
0,2,4,0,0.998339268319946,0.00166073168005365
0,2,5,0,0.997956808162861,0.00204319183713904
0,2,6,0,0.99846551077821,0.00153448922178975
0,2,7,0,0.998598130841121,0.0014018691588785
0,2,8,0,0.997602824552786,0.00239717544721386
0,2,9,0,0.998786295769094,0.00121370423090583
0,2,10,0,0.999529497405578,0.000470502594422325
0,2,11,0,0.999350818660239,0.000649181339761293
0,2,12,0,0.995076100623401,0.00492389937659917
0,2,13,0,0.999058807925398,0.000941192074601587
0,2,14,0,0.998441952414498,0.00155804758550222
0,2,15,0,0.999190423576495,0.000809576423505211
0,2,16,0,0.996372209757767,0.00362779024223295
0,2,17,0,0.99892163416439,0.00107836583560973
0,2,18,0,0.998727107131492,0.00127289286850797
0,2,19,0,0.997510957454848,0.00248904254515227
0,2,20,0,0.99773694769291,0.00226305230709008
0,2,21,0,0.997866396288624,0.0021336037113763
0,2,22,0,0.998362143609752,0.00163785639024797
0,2,23,0,0.996391657477764,0.00360834252223571
0,2,24,0,0.996675260640468,0.00332473935953193
0,2,25,0,0.998465991818623,0.00153400818137697
0,2,26,0,0.999506256253005,0.000493743746995309
0,2,27,0,0.998071049157957,0.00192895084204284
0,2,28,0,0.99630021141649,0.00369978858350951
0,2,29,0,0.99874177438232,0.00125822561768027
0,2,30,0,0.998441452837008,0.00155854716299241
0,2,31,0,0.998991196992806,0.00100880300719373
0,3,0,0,0.99561982896475,0.00438017103524995
0,3,1,0,0.997323049001815,0.00267695099818512
0,3,2,0,0.998391512039381,0.00160848796061936
0,3,3,0,0.998066813374901,0.00193318662509933
0,3,4,0,0.996816098824467,0.00318390117553297
0,3,5,0,0.996385247160282,0.00361475283971829
0,3,6,0,0.997333427268084,0.00266657273191609
0,3,7,0,0.997646972682251,0.00235302731774855
0,3,8,0,0.996013980439133,0.00398601956086652
0,3,9,0,0.998177818084106,0.00182218191589413
0,3,10,0,0.999402381587132,0.00059761841286768
0,3,11,0,0.999106492730585,0.000893507269415113
0,3,12,0,0.9917750556989,0.00822494430109989
0,3,13,0,0.998697636812101,0.00130236318789851
0,3,14,0,0.997738817497094,0.0022611825029061
0,3,15,0,0.998808898320215,0.00119110167978494
0,3,16,0,0.994233471831847,0.00576652816815349
0,3,17,0,0.998382915655415,0.00161708434458497
0,3,18,0,0.998159182999945,0.001840817000055
0,3,19,0,0.995556357352425,0.00444364264757546
0,3,20,0,0.996249268074965,0.0037507319250345
0,3,21,0,0.99708989987653,0.00291010012346983
0,3,22,0,0.997485926081331,0.00251407391866848
0,3,23,0,0.994914751093845,0.00508524890615522
0,3,24,0,0.994901380241216,0.00509861975878434
0,3,25,0,0.998163801655769,0.00183619834423062
0,3,26,0,0.999455710915273,0.000544289084726945
0,3,27,0,0.997538751068195,0.00246124893180516
0,3,28,0,0.995068923007957,0.00493107699204303
0,3,29,0,0.998556561039069,0.00144343896093126
0,3,30,0,0.997760372839666,0.002239627160334
0,3,31,0,0.998866054833833,0.00113394516616751
0,4,0,0,0.993302683809936,0.00669731619006425
0,4,1,0,0.995715112031174,0.00428488796882611
0,4,2,0,0.997669252671851,0.00233074732814917
0,4,3,0,0.997374003784187,0.00262599621581331
0,4,4,0,0.995602215358911,0.00439778464108856
0,4,5,0,0.993741673894729,0.00625832610527102
0,4,6,0,0.996415732600927,0.00358426739907318
0,4,7,0,0.996912141887248,0.00308785811275208
0,4,8,0,0.994304031769536,0.00569596823046375
0,4,9,0,0.997789218230533,0.00221078176946708
0,4,10,0,0.999260073145781,0.000739926854218809
0,4,11,0,0.998812653265337,0.00118734673466277
0,4,12,0,0.985892211546111,0.0141077884538889
0,4,13,0,0.9983053415122,0.00169465848779974
0,4,14,0,0.996789096346279,0.00321090365372081
0,4,15,0,0.998344061528224,0.0016559384717761
0,4,16,0,0.991028950977162,0.00897104902283749
0,4,17,0,0.99793059623142,0.00206940376858043
0,4,18,0,0.997433798641683,0.00256620135831693
0,4,19,0,0.993210346139216,0.00678965386078357
0,4,20,0,0.994230264883294,0.00576973511670601
0,4,21,0,0.995723104056437,0.00427689594356261
0,4,22,0,0.996390674510188,0.00360932548981205
0,4,23,0,0.991787174693099,0.00821282530690145
0,4,24,0,0.992523029593246,0.00747697040675418
0,4,25,0,0.997592029267895,0.00240797073210453
0,4,26,0,0.999260198919455,0.000739801080544755
0,4,27,0,0.996266253016643,0.00373374698335678
0,4,28,0,0.992563911287935,0.0074360887120647
0,4,29,0,0.997939278799487,0.00206072120051284
0,4,30,0,0.996790707343693,0.00320929265630684
0,4,31,0,0.998470723029609,0.00152927697039136
0,5,0,0,0.98962617868435,0.0103738213156496
0,5,1,0,0.993404847647016,0.00659515235298386
0,5,2,0,0.997181801268189,0.00281819873181057
0,5,3,0,0.996465214497211,0.00353478550278881
0,5,4,0,0.99295155960345,0.00704844039655033
0,5,5,0,0.991175882411759,0.00882411758824118
0,5,6,0,0.995437580711539,0.00456241928846127
0,5,7,0,0.995991661583629,0.00400833841637118
0,5,8,0,0.991045242204677,0.00895475779532344
0,5,9,0,0.997094398270153,0.00290560172984661
0,5,10,0,0.999119956221172,0.000880043778827576
0,5,11,0,0.998433479095649,0.00156652090435118
0,5,12,0,0.979351747159856,0.0206482528401443
0,5,13,0,0.998165671784065,0.00183432821593547
0,5,14,0,0.99571749576077,0.00428250423923043
0,5,15,0,0.997814597767859,0.00218540223214056
0,5,16,0,0.98573327562755,0.0142667243724496
0,5,17,0,0.997508695930221,0.00249130406977876
0,5,18,0,0.996271392516994,0.00372860748300573
0,5,19,0,0.98959016668183,0.0104098333181703
0,5,20,0,0.991135439268065,0.00886456073193469
0,5,21,0,0.994281054754218,0.00571894524578242
0,5,22,0,0.99489925320558,0.00510074679442018
0,5,23,0,0.987765651178195,0.0122343488218054
0,5,24,0,0.988850674297916,0.0111493257020837
0,5,25,0,0.996686215471705,0.00331378452829529
0,5,26,0,0.998976547889485,0.00102345211051537
0,5,27,0,0.994442945431651,0.00555705456834856
0,5,28,0,0.988421850474764,0.0115781495252362
0,5,29,0,0.997203916081,0.00279608391899956
0,5,30,0,0.995863127305972,0.00413687269402815
0,5,31,0,0.998237934578171,0.00176206542182925
0,6,0,0,0.984379974108109,0.0156200258918907
0,6,1,0,0.990611171826637,0.00938882817336278
0,6,2,0,0.995845619030378,0.00415438096962147
0,6,3,0,0.994737227656351,0.0052627723436494
0,6,4,0,0.989494694820885,0.0105053051791155
0,6,5,0,0.987063899801887,0.0129361001981129
0,6,6,0,0.993065330205445,0.00693466979455463
0,6,7,0,0.994154156313949,0.00584584368605055
0,6,8,0,0.986564054594158,0.0134359454058421
0,6,9,0,0.995880077698054,0.00411992230194642
0,6,10,0,0.998747795176992,0.00125220482300825
0,6,11,0,0.997978171793477,0.00202182820652262
0,6,12,0,0.96892063292164,0.0310793670783596
0,6,13,0,0.997573618331972,0.00242638166802758
0,6,14,0,0.993726583321531,0.00627341667846889
0,6,15,0,0.99677794360628,0.00322205639371983
0,6,16,0,0.979982777516831,0.0200172224831689
0,6,17,0,0.996299436131112,0.00370056386888793
0,6,18,0,0.994675664151573,0.00532433584842699
0,6,19,0,0.984508304975273,0.0154916950247269
0,6,20,0,0.987118489123434,0.012881510876566
0,6,21,0,0.992248263084761,0.00775173691523854
0,6,22,0,0.993445679657593,0.00655432034240674
0,6,23,0,0.982112128116546,0.0178878718834544
0,6,24,0,0.983260382758636,0.0167396172413641
0,6,25,0,0.995750043965062,0.00424995603493757
0,6,26,0,0.998834795507709,0.00116520449229122
0,6,27,0,0.992505011184383,0.00749498881561747
0,6,28,0,0.984426912807626,0.0155730871923741
0,6,29,0,0.996351502484279,0.00364849751572154
0,6,30,0,0.994125645015972,0.00587435498402818
0,6,31,0,0.997605501506295,0.00239449849370471
0,7,0,0,0.976230583411585,0.0237694165884149
0,7,1,0,0.985826898883926,0.014173101116074
0,7,2,0,0.994634541717132,0.00536545828286844
0,7,3,0,0.992094369087815,0.00790563091218519
0,7,4,0,0.984087589458994,0.0159124105410057
0,7,5,0,0.981269805103018,0.0187301948969818
0,7,6,0,0.989836806716045,0.0101631932839549
0,7,7,0,0.992150887173236,0.00784911282676419
0,7,8,0,0.981537035368036,0.0184629646319638
0,7,9,0,0.994148975642614,0.00585102435738628
0,7,10,0,0.998461023904977,0.0015389760950233
0,7,11,0,0.997044692919193,0.00295530708080731
0,7,12,0,0.955011046394858,0.0449889536051416
0,7,13,0,0.996989956123022,0.0030100438769781
0,7,14,0,0.991555497992488,0.00844450200751198
0,7,15,0,0.995678238921272,0.00432176107872817
0,7,16,0,0.968316736958758,0.0316832630412425
0,7,17,0,0.994605519854723,0.00539448014527709
0,7,18,0,0.991873778169843,0.00812622183015673
0,7,19,0,0.97687448716517,0.0231255128348296
0,7,20,0,0.980346645810732,0.0196533541892676
0,7,21,0,0.988338312480813,0.0116616875191866
0,7,22,0,0.990051382187983,0.00994861781201673
0,7,23,0,0.973048019921987,0.0269519800780131
0,7,24,0,0.97503453808102,0.0249654619189803
0,7,25,0,0.994326182390458,0.00567381760954195
0,7,26,0,0.998528187966996,0.001471812033004
0,7,27,0,0.989218566392479,0.0107814336075206
0,7,28,0,0.97761868141258,0.0223813185874196
0,7,29,0,0.994889262952847,0.00511073704715323
0,7,30,0,0.991478975622518,0.00852102437748171
0,7,31,0,0.996705301224342,0.00329469877565851
0,8,0,0,0.967382749876119,0.0326172501238814
0,8,1,0,0.979026278678214,0.0209737213217859
0,8,2,0,0.992582760774516,0.00741723922548407
0,8,3,0,0.989549013356007,0.0104509866439933
0,8,4,0,0.978158237128519,0.0218417628714814
0,8,5,0,0.973245824616756,0.0267541753832436
0,8,6,0,0.986738182890727,0.0132618171092734
0,8,7,0,0.989564720423333,0.0104352795766671
0,8,8,0,0.972484656831358,0.027515343168642
0,8,9,0,0.992511544099329,0.0074884559006715
0,8,10,0,0.99796498022337,0.00203501977662962
0,8,11,0,0.996156696577394,0.00384330342260634
0,8,12,0,0.938985677739809,0.0610143222601908
0,8,13,0,0.996360416815776,0.00363958318422441
0,8,14,0,0.9889146047103,0.0110853952897003
0,8,15,0,0.994862063932273,0.00513793606772734
0,8,16,0,0.957391617432859,0.0426083825671407
0,8,17,0,0.994035733734409,0.00596426626559137
0,8,18,0,0.988800239583493,0.0111997604165067
0,8,19,0,0.968668263951283,0.0313317360487172
0,8,20,0,0.974550218567185,0.0254497814328149
0,8,21,0,0.986021991962839,0.0139780080371612
0,8,22,0,0.987720227065502,0.0122797729344981
0,8,23,0,0.964577781022964,0.0354222189770363
0,8,24,0,0.967616103971065,0.0323838960289346
0,8,25,0,0.993003206094657,0.00699679390534329
0,8,26,0,0.998299812060306,0.00170018793969387
0,8,27,0,0.986218005476019,0.0137819945239814
0,8,28,0,0.97144685223843,0.0285531477615702
0,8,29,0,0.99367599269943,0.0063240073005698
0,8,30,0,0.989276915883285,0.0107230841167152
0,8,31,0,0.996473284221701,0.00352671577829853
0,9,0,0,0.957742981734664,0.0422570182653362
0,9,1,0,0.973486391870879,0.0265136081291213
0,9,2,0,0.990809063656613,0.00919093634338732
0,9,3,0,0.986127275266515,0.0138727247334854
0,9,4,0,0.973359746505259,0.0266402534947405
0,9,5,0,0.966567607726597,0.0334323922734027
0,9,6,0,0.983707129032646,0.0162928709673542
0,9,7,0,0.986920956091781,0.0130790439082188
0,9,8,0,0.968038107100805,0.0319618928991952
0,9,9,0,0.991895162729429,0.00810483727057114
0,9,10,0,0.998062668680325,0.0019373313196751
0,9,11,0,0.995762606633306,0.0042373933666944
0,9,12,0,0.922089735440458,0.0779102645595423
0,9,13,0,0.996238426811539,0.00376157318846124
0,9,14,0,0.987961856149562,0.012038143850438
0,9,15,0,0.994474405173265,0.00552559482673512
0,9,16,0,0.947236578942157,0.0527634210578427
0,9,17,0,0.993604401391372,0.00639559860862817
0,9,18,0,0.987299621990226,0.0127003780097739
0,9,19,0,0.963707308627012,0.0362926913729879
0,9,20,0,0.970599258056281,0.0294007419437187
0,9,21,0,0.982956500920259,0.0170434990797408
0,9,22,0,0.986508377862134,0.013491622137866
0,9,23,0,0.963375681018273,0.036624318981727
0,9,24,0,0.965385054048232,0.0346149459517684
0,9,25,0,0.993010681788211,0.00698931821178953
0,9,26,0,0.998686391140688,0.00131360885931217
0,9,27,0,0.985813655067262,0.014186344932738
0,9,28,0,0.968320971676042,0.0316790283239584
0,9,29,0,0.994043032668042,0.00595696733195801
0,9,30,0,0.988326088791357,0.0116739112086428
0,9,31,0,0.996879838131704,0.00312016186829591
0,10,0,0,0.948145721234422,0.0518542787655783
0,10,1,0,0.973395836279997,0.026604163720003
0,10,2,0,0.990888742296871,0.00911125770312861
0,10,3,0,0.984527505830969,0.0154724941690312
0,10,4,0,0.970839733337556,0.029160266662444
