"(Intercept)",-6.76046639353022,-8.03520733611387
"RefLen",1.0603937079407,1.09748781551781
"I(RefLen^2)",-0.0549697323215819,-0.0328093195783878
"Cycle",0.261347454825526,0.662526984666672
"PIC1",-0.712157368880104,0.244423517955566
"PIC2",-0.526079334113499,0.316203383762284
"PIC3",0.155573669234936,-0.532722048054033
"PIC4",-0.221159970142181,0.0195206353723981
"PIC5",-0.887357517297261,0.383342827431178
"PIC6",-0.558903363782264,0.84300222570723
"PIC7",0.0967856511016656,-0.425113496843579
"PIC8",-0.0290350833517576,0.0233591077414118
"PIC9",-0.254272477918656,-0.178684415258739
"PIC10",0.91853749052631,0.0935644228708336
"PIC11",0.37518676476952,-1.15613387353268
"PIC12",-1.2079326914883,0.413457828248157
"PIC13",-0.0606845577872665,0.16127617504086
"PIC14",-0.757494791070099,1.1754763357256
"PIC15",-0.320842086588034,0.714042994138907
"PIC16",-0.590451671917535,0.411439368895955
"PIC17",-0.210802053696944,-0.125695984055573
"PIC18",0.45830404168582,-0.558508732320626
"PIC19",-0.850322220423983,0.858848923383948
"PIC20",-0.173898047045269,0.843706485063745
"PIC21",-0.341496038321427,1.03833115200829
"PIC22",0.233892218358904,1.12094770227123
"PIC23",-0.720843107016938,1.09707972340309
"PIC24",0.0870293383344399,0.77349304146523
"PIC25",0.478998225596205,0.0963163266720631
"PIC26",-0.168726048878534,1.44240260169965
"PIC27",-0.251651640619027,0.695690974097039
"PIC28",-0.550230143286668,0.98732002598085
"PIC29",-0.238504803679588,0.936829555960501
"PIC30",0.317907547253068,-0.0811790199267037
"PIC31",-0.251913439117867,1.17035523454065
"Cycle:PIC1",0.0758415972088919,-0.0725473090648093
"Cycle:PIC2",0.0965136300251561,-0.407070708584199
"Cycle:PIC3",0.0210701601089452,-0.244989213976168
"Cycle:PIC4",0.104165823035375,-0.0973948476113306
"Cycle:PIC5",0.105025060714229,-0.0942391033160458
"Cycle:PIC6",0.0440517684105038,-0.288708228293831
"Cycle:PIC7",0.0615996301618985,-0.261783753508169
"Cycle:PIC8",0.10381101486254,-0.0463938096394233
"Cycle:PIC9",0.14627431253284,-0.354553431911449
"Cycle:PIC10",0.215986318652585,-0.506533630270763
"Cycle:PIC11",0.179589086990647,-0.360801450510018
"Cycle:PIC12",-0.0275239098773657,0.147528350284797
"Cycle:PIC13",0.118523155486302,-0.345545280797314
"Cycle:PIC14",0.0533698367228495,-0.413443043832649
"Cycle:PIC15",0.14105705061034,-0.283075612242141
"Cycle:PIC16",-0.00303033099533729,0.108800182368332
"Cycle:PIC17",0.13483213333163,-0.408456071581391
"Cycle:PIC18",0.0464915115368033,-0.265826079536479
"Cycle:PIC19",0.0682970617370988,-0.0947827590244233
"Cycle:PIC20",0.123716190114726,-0.241916485731463
"Cycle:PIC21",-0.000926498966365243,-0.34801610593543
"Cycle:PIC22",0.0196359606917279,-0.44388922177261
"Cycle:PIC23",0.0758970363597043,-0.128007125390377
"Cycle:PIC24",0.105113805424458,-0.200613621163977
"Cycle:PIC25",0.0830217217364068,-0.380377903774275
"Cycle:PIC26",0.275729541154993,-0.622333041877342
"Cycle:PIC27",0.124156223514156,-0.185706059916379
"Cycle:PIC28",-0.0777415795429364,-0.197887025052231
"Cycle:PIC29",0.159922124529315,-0.414932567952904
"Cycle:PIC30",0.0763330593575013,-0.272319982864069
"Cycle:PIC31",0.0380735856948009,-0.517378568623332
"RefLen:Cycle",0.0252511286077538,-0.175689350156051
"RefLen:PIC1",-0.0119738208488178,0.164029860508881
"RefLen:PIC2",0.243047888030168,0.0933658443580411
"RefLen:PIC3",-0.0971943447284255,0.374862948363732
"RefLen:PIC4",0.0309518748724581,0.0318830181550854
"RefLen:PIC5",0.0249040396316012,0.146340886119581
"RefLen:PIC6",0.274443078535303,-0.180972264925366
"RefLen:PIC7",-0.0827884789935491,0.333359445023601
"RefLen:PIC8",-0.0036222976729384,0.00662880951739936
"RefLen:PIC9",0.174490868043477,0.118462556632814
"RefLen:PIC10",-0.184502822962529,0.141426190892589
"RefLen:PIC11",-0.17337642848318,0.525811317802551
"RefLen:PIC12",0.118473018819728,-0.000428782513110981
"RefLen:PIC13",-0.0556393950695834,0.20447080211548
"RefLen:PIC14",0.421167076374629,-0.235943964893923
"RefLen:PIC15",-0.0414441331863642,0.0773273745770792
"RefLen:PIC16",0.126386583849992,-0.139063831053091
"RefLen:PIC17",0.164967238705106,0.135319737356596
"RefLen:PIC18",-0.158656589377514,0.344730212129712
"RefLen:PIC19",0.0610236799010583,0.0196691137474244
"RefLen:PIC20",0.0646257655105846,-0.106337249218311
"RefLen:PIC21",0.270657546766882,-0.160416802124795
"RefLen:PIC22",-0.0753615280254021,0.0714522437003941
"RefLen:PIC23",0.0438134193044521,-0.0166658345637693
"RefLen:PIC24",0.028504111245492,-0.11048486419574
"RefLen:PIC25",-0.105219005069338,0.180966113167582
"RefLen:PIC26",0.0303968821889704,-0.203613684305668
"RefLen:PIC27",-0.032044646985579,0.0369393947439307
"RefLen:PIC28",0.338363709649517,-0.223117905826529
"RefLen:PIC29",-0.0378010011706087,0.042265282677376
"RefLen:PIC30",-0.0850997277629728,0.183593435399702
"RefLen:PIC31",0.329045631601408,-0.231628886960868
