"(Intercept)",-6.64658487088507
"Cycle",0.546836053575434
"PIC1",-0.565876629431824
"PIC2",-1.76359760754364
"PIC3",-0.658538611633407
"PIC4",-0.540600802667498
"PIC5",-0.170108536743003
"PIC6",-1.11561318780705
"PIC7",-0.624690361003462
"PIC8",-0.387184867701641
"PIC9",-1.79922978808407
"PIC10",-2.89594359394289
"PIC11",-2.2728781257473
"PIC12",0.72777004747693
"PIC13",-1.7338907296834
"PIC14",-1.20460254547428
"PIC15",-1.69245038694966
"PIC16",0.31025016888935
"PIC17",-1.93700209876168
"PIC18",-0.815730968975893
"PIC19",0.145041554512744
"PIC20",-0.376178062118715
"PIC21",-0.686886000833452
"PIC22",0.224762571221079
"PIC23",0.197366926309596
"PIC24",-0.0229722760383466
"PIC25",-1.14494014511572
"PIC26",-2.93874403034022
"PIC27",-1.02195635953625
"PIC28",0.112940295916678
"PIC29",-1.23617953510204
"PIC30",-0.312751426562272
"PIC31",-2.02729505848168
