"(Intercept)",-9.00359158782585,-5.98237321599206
"Cycle",0.476261012815246,0.346883438663452
"PIC1",0.787101762292072,0.0309906691881675
"PIC2",1.8651000309626,-1.30857275769135
"PIC3",0.199659148786226,-0.700351907027453
"PIC4",1.26540205103263,-0.446597724262815
"PIC5",0.584121331926,0.0287221070883847
"PIC6",1.35025582674436,-0.943828744419166
"PIC7",0.821356301741454,-0.617565958725281
"PIC8",1.29751262537628,-0.476179164306664
"PIC9",2.67256963413174,-1.37146600323844
"PIC10",3.08563457961317,-1.31199657658221
"PIC11",2.17845361040213,-1.57330008726819
"PIC12",-0.278527310450969,0.865335669564629
"PIC13",1.90542040347991,-0.998984414177983
"PIC14",1.72078012851325,-0.910643684443678
"PIC15",2.47111599471868,-0.406033145278169
"PIC16",-0.061753089140523,0.367788768800552
"PIC17",2.57069151088981,-1.239072885738
"PIC18",1.30716614705758,-0.696835980456804
"PIC19",1.17989457810972,0.463862540271962
"PIC20",1.75741306278751,-0.192782333517173
"PIC21",1.46448543050049,-0.564436011839101
"PIC22",0.918901304181654,0.423475838394699
"PIC23",1.42086396513868,0.413105512828261
"PIC24",1.68386088986518,-0.110489573139325
"PIC25",2.1121496212841,-0.792871302442932
"PIC26",3.4058216430903,-1.08929345354393
"PIC27",1.84137935719767,0.0125833200477739
"PIC28",0.536302397545883,-0.166642717026669
"PIC29",2.78475929769725,-0.567590509163356
"PIC30",1.43371285635354,-0.348595957187287
"PIC31",2.81643939779266,-1.01672610998611
