"(Intercept)",-6.14019812476314
"Cycle",0.328377333979223
"PIC1",-0.529057028531975
"PIC2",-1.48775414139909
"PIC3",-1.12950825540544
"PIC4",-0.451902377909139
"PIC5",-0.243382389835629
"PIC6",-0.894142578753121
"PIC7",-1.10697357503693
"PIC8",-0.229720540520261
"PIC9",-1.47322407135114
"PIC10",-2.76314362455464
"PIC11",-2.1617117244681
"PIC12",0.594854012378086
"PIC13",-2.08621526386455
"PIC14",-1.09136091041166
"PIC15",-1.82019924624491
"PIC16",0.215074249342433
"PIC17",-1.63640426460432
"PIC18",-1.11024035129499
"PIC19",-0.0837574329067395
"PIC20",-0.272924410805187
"PIC21",-0.769171839512431
"PIC22",-0.923133022970066
"PIC23",0.0565153582135485
"PIC24",-0.0154821336090879
"PIC25",-1.43430000757857
"PIC26",-2.77769472654539
"PIC27",-0.847497505344124
"PIC28",-0.0743049999499916
"PIC29",-1.55535256887593
"PIC30",-1.04683100466066
"PIC31",-2.01590429242738
