"RefLen","Cycle","PIC","Under","At","Over"
0,0,0,0,0.999109459925476,0.00089054007452416
0,0,1,0,0.999388688851216,0.000611311148783544
0,0,2,0,0.999841099071059,0.000158900928940775
0,0,3,0,0.999699746469136,0.000300253530863714
0,0,4,0,0.999433767005386,0.000566232994614113
0,0,5,0,0.999143759951624,0.000856240048376367
0,0,6,0,0.999702843026194,0.000297156973806278
0,0,7,0,0.999672566518814,0.000327433481186357
0,0,8,0,0.999264113397341,0.000735886602658775
0,0,9,0,0.999855269475716,0.000144730524284209
0,0,10,0,0.999996550915387,3.44908461294372e-06
0,0,11,0,0.999996540115629,3.45988437066433e-06
0,0,12,0,0.999990692890998,9.30710900253386e-06
0,0,13,0,0.99998366809843,1.63319015699624e-05
0,0,14,0,0.999957519768058,4.24802319420664e-05
0,0,15,0,0.999833466956276,0.00016653304372444
0,0,16,0,0.999909472450706,9.05275492935079e-05
0,0,17,0,0.999919831144348,8.01688556522175e-05
0,0,18,0,0.99964537901579,0.000354620984209624
0,0,19,0,0.999355493470361,0.000644506529638551
0,0,20,0,0.999595557302546,0.000404442697454123
0,0,21,0,0.99965472539683,0.000345274603169621
0,0,22,0,0.997747967479675,0.0022520325203252
0,0,23,0,0.998674948761886,0.00132505123811444
0,0,24,0,0.998845596180309,0.00115440381969136
0,0,25,0,0.999517015654668,0.000482984345332147
0,0,26,0,0.999895049134923,0.000104950865076704
0,0,27,0,0.999393685554159,0.000606314445840563
0,0,28,0,0.999009753213279,0.000990246786720934
0,0,29,0,0.999584344538153,0.000415655461846851
0,0,30,0,0.999379542475339,0.000620457524661393
0,0,31,0,0.999850424590197,0.000149575409802628
0,1,0,0,0.997531827627197,0.00246817237280292
0,1,1,0,0.99869118060754,0.00130881939245987
0,1,2,0,0.999533873616187,0.000466126383812702
0,1,3,0,0.99917025193199,0.000829748068009479
0,1,4,0,0.998632667864662,0.00136733213533808
0,1,5,0,0.998307202555009,0.00169279744499056
0,1,6,0,0.999290427309431,0.000709572690568828
0,1,7,0,0.999273787762078,0.000726212237921692
0,1,8,0,0.998242142851512,0.00175785714848769
0,1,9,0,0.999607984370369,0.000392015629631282
0,1,10,0,0.999885688007095,0.000114311992904773
0,1,11,0,0.999771764186758,0.000228235813242242
0,1,12,0,0.996388770012721,0.00361122998727862
0,1,13,0,0.999592112123164,0.000407887876836262
0,1,14,0,0.999493804490062,0.000506195509938126
0,1,15,0,0.999620346981683,0.000379653018317124
0,1,16,0,0.99727601021107,0.00272398978892971
0,1,17,0,0.999691424493824,0.000308575506176332
0,1,18,0,0.999497327424093,0.000502672575906563
0,1,19,0,0.997825459736079,0.00217454026392116
0,1,20,0,0.998521464130923,0.0014785358690773
0,1,21,0,0.999305938890152,0.000694061109848362
0,1,22,0,0.998041932762983,0.00195806723701651
0,1,23,0,0.997727852541616,0.00227214745838383
0,1,24,0,0.997982056739499,0.00201794326050058
0,1,25,0,0.999446180898087,0.000553819101913099
0,1,26,0,0.999872884433791,0.000127115566209051
0,1,27,0,0.999190943482794,0.000809056517206277
0,1,28,0,0.99868828738145,0.00131171261854957
0,1,29,0,0.999435822960941,0.000564177039058995
0,1,30,0,0.999234910166315,0.000765089833684919
0,1,31,0,0.9998404951032,0.000159504896800332
0,2,0,0,0.996913280299139,0.00308671970086123
0,2,1,0,0.997839498705635,0.00216050129436528
0,2,2,0,0.999290406511058,0.000709593488942168
0,2,3,0,0.998861067716288,0.00113893228371196
0,2,4,0,0.997911515410523,0.00208848458947668
0,2,5,0,0.99677090369664,0.00322909630336022
0,2,6,0,0.99880049348825,0.00119950651175053
0,2,7,0,0.998530080640596,0.00146991935940407
0,2,8,0,0.99686858466968,0.00313141533032027
0,2,9,0,0.999357457157033,0.000642542842967409
0,2,10,0,0.999828934408374,0.000171065591626339
0,2,11,0,0.999690129061246,0.000309870938754009
0,2,12,0,0.991712379188336,0.00828762081166441
0,2,13,0,0.999258055950391,0.000741944049608722
0,2,14,0,0.99916553264693,0.000834467353069556
0,2,15,0,0.99929916208189,0.000700837918110022
0,2,16,0,0.993863617324286,0.00613638267571417
0,2,17,0,0.999416573242121,0.00058342675787953
0,2,18,0,0.999027078625101,0.000972921374899036
0,2,19,0,0.995148182965144,0.00485181703485639
0,2,20,0,0.997003397176979,0.00299660282302069
0,2,21,0,0.998523269843561,0.00147673015643852
0,2,22,0,0.997060948478591,0.00293905152140943
0,2,23,0,0.994796831909142,0.00520316809085845
0,2,24,0,0.995857522897323,0.00414247710267699
0,2,25,0,0.998709084969052,0.00129091503094841
0,2,26,0,0.999761260334394,0.000238739665606188
0,2,27,0,0.998205775395702,0.00179422460429819
0,2,28,0,0.996993853675349,0.00300614632465104
0,2,29,0,0.999172564971402,0.000827435028597451
0,2,30,0,0.998590583216665,0.00140941678333506
0,2,31,0,0.999679847003537,0.000320152996462803
0,3,0,0,0.993613885704929,0.00638611429507123
0,3,1,0,0.995300054420422,0.0046999455795775
0,3,2,0,0.998837473734002,0.00116252626599838
0,3,3,0,0.997754751482241,0.00224524851775918
0,3,4,0,0.995582632813169,0.00441736718683048
0,3,5,0,0.993134400776322,0.00686559922367783
0,3,6,0,0.997578578793169,0.00242142120683143
0,3,7,0,0.997485728869455,0.00251427113054471
0,3,8,0,0.994061786729125,0.00593821327087534
0,3,9,0,0.998808057662274,0.0011919423377258
0,3,10,0,0.999711173516917,0.000288826483083311
0,3,11,0,0.999445689368732,0.000554310631268474
0,3,12,0,0.981610614385157,0.0183893856148435
0,3,13,0,0.998744882217523,0.00125511778247697
0,3,14,0,0.998073623357969,0.00192637664203115
0,3,15,0,0.998628257887517,0.00137174211248285
0,3,16,0,0.987987761115098,0.0120122388849016
0,3,17,0,0.99892255333278,0.00107744666722005
0,3,18,0,0.998116007511099,0.00188399248890123
0,3,19,0,0.99010144520792,0.0098985547920799
0,3,20,0,0.993925351358727,0.00607464864127297
0,3,21,0,0.996936243692266,0.00306375630773357
0,3,22,0,0.995639955151447,0.00436004484855293
0,3,23,0,0.988946073445777,0.0110539265542233
0,3,24,0,0.991695843182731,0.00830415681726952
0,3,25,0,0.99770213884772,0.00229786115228012
0,3,26,0,0.999645794005063,0.000354205994936464
0,3,27,0,0.99615556930429,0.00384443069570968
0,3,28,0,0.992675205159802,0.00732479484019821
0,3,29,0,0.998560346524906,0.00143965347509352
0,3,30,0,0.997148097291173,0.00285190270882745
0,3,31,0,0.999385120196072,0.000614879803928048
0,4,0,0,0.986512215260576,0.013487784739424
0,4,1,0,0.990293269881308,0.00970673011869171
0,4,2,0,0.997697312472081,0.00230268752791915
0,4,3,0,0.995394093844482,0.00460590615551841
0,4,4,0,0.991124872109541,0.00887512789045863
0,4,5,0,0.986748012903842,0.0132519870961583
0,4,6,0,0.995787399568548,0.00421260043145182
0,4,7,0,0.995140871020729,0.00485912897927063
0,4,8,0,0.989046751323956,0.0109532486760435
0,4,9,0,0.997995995455049,0.00200400454495067
0,4,10,0,0.999496974006524,0.000503025993476337
0,4,11,0,0.998971048286049,0.00102895171395142
0,4,12,0,0.963806259436079,0.0361937405639205
0,4,13,0,0.997725149356716,0.00227485064328388
0,4,14,0,0.996397970755962,0.00360202924403799
0,4,15,0,0.997755824130169,0.00224417586983099
0,4,16,0,0.975627328427599,0.0243726715724006
0,4,17,0,0.997903008589884,0.00209699141011558
0,4,18,0,0.996119074700747,0.00388092529925278
0,4,19,0,0.980744686344958,0.0192553136550422
0,4,20,0,0.988872034576399,0.011127965423601
0,4,21,0,0.993807295209283,0.00619270479071703
0,4,22,0,0.992148608983188,0.00785139101681188
0,4,23,0,0.979078383332808,0.0209216166671924
0,4,24,0,0.985808730501174,0.0141912694988262
0,4,25,0,0.995945618456766,0.00405438154323381
0,4,26,0,0.999468632907509,0.000531367092490742
0,4,27,0,0.993333604443102,0.00666639555689819
0,4,28,0,0.985668708913748,0.0143312910862519
0,4,29,0,0.99752902741287,0.00247097258712962
0,4,30,0,0.994972135787494,0.00502786421250637
0,4,31,0,0.998874969184913,0.00112503081508707
0,5,0,0,0.974425092999662,0.0255749070003382
0,5,1,0,0.982702010090494,0.0172979899095059
0,5,2,0,0.995430037620707,0.00456996237929301
0,5,3,0,0.991503980117422,0.00849601988257753
0,5,4,0,0.984442617864317,0.0155573821356835
0,5,5,0,0.976438576420024,0.0235614235799759
0,5,6,0,0.991420801477757,0.00857919852224332
0,5,7,0,0.990890299641818,0.00910970035818164
0,5,8,0,0.980815420863611,0.0191845791363889
0,5,9,0,0.995997407467878,0.00400259253212217
0,5,10,0,0.999323514550701,0.000676485449299086
0,5,11,0,0.998227073628589,0.00177292637141069
0,5,12,0,0.928173617466335,0.0718263825336645
0,5,13,0,0.995959390604948,0.00404060939505216
0,5,14,0,0.992754300673149,0.00724569932685116
0,5,15,0,0.996685673315612,0.00331432668438817
0,5,16,0,0.953443198195376,0.0465568018046243
0,5,17,0,0.99639663066393,0.00360336933606991
0,5,18,0,0.992975908142504,0.00702409185749647
0,5,19,0,0.966039540816326,0.0339604591836735
0,5,20,0,0.980890789610931,0.0191092103890685
0,5,21,0,0.987488377733759,0.0125116222662409
0,5,22,0,0.986078044577466,0.0139219554225336
0,5,23,0,0.96289879707113,0.0371012029288703
0,5,24,0,0.973938494847841,0.0260615051521591
0,5,25,0,0.992998486961165,0.00700151303883466
0,5,26,0,0.999168586835166,0.000831413164833599
0,5,27,0,0.990496418157601,0.00950358184239893
0,5,28,0,0.970744958729495,0.0292550412705046
0,5,29,0,0.996179273632695,0.00382072636730489
0,5,30,0,0.99103311695456,0.00896688304543954
0,5,31,0,0.998650775803913,0.00134922419608725
0,6,0,0,0.951590594744122,0.0484094052558783
0,6,1,0,0.971989466124012,0.0280105338759876
0,6,2,0,0.992684790916039,0.00731520908396113
0,6,3,0,0.988318158392029,0.0116818416079711
0,6,4,0,0.978522336769759,0.0214776632302405
0,6,5,0,0.96815658778849,0.0318434122115104
0,6,6,0,0.982330038933813,0.0176699610661875
0,6,7,0,0.985783633841886,0.0142163661581137
0,6,8,0,0.975722543352601,0.0242774566473988
0,6,9,0,0.993744787322769,0.00625521267723103
0,6,10,0,0.998842592592593,0.00115740740740741
0,6,11,0,0.996886120996441,0.00311387900355872
0,6,12,0,0.880258899676375,0.119741100323625
0,6,13,0,0.991643454038997,0.00835654596100279
0,6,14,0,0.987355110642782,0.0126448893572181
0,6,15,0,0.997134670487106,0.00286532951289398
0,6,16,0,0.90990990990991,0.0900900900900901
0,6,17,0,0.991968963074052,0.00803103692594764
0,6,18,0,0.974747474747475,0.0252525252525253
0,6,19,0,0.955128205128205,0.0448717948717949
0,6,20,0,0.975903614457831,0.0240963855421687
0,6,21,0,0.939024390243902,0.0609756097560976
0,6,22,0,0.972972972972973,0.027027027027027
0,6,23,0,0.904761904761905,0.0952380952380952
0,6,24,0,0.940235551381847,0.0597644486181527
0,6,25,0,0.982719542350736,0.0172804576492644
0,6,26,0,0.99727222229552,0.00272777770447974
0,6,27,0,0.973011034243638,0.026988965756362
0,6,28,0,0.94644108997102,0.0535589100289805
0,6,29,0,0.988416886925623,0.0115831130743771
0,6,30,0,0.978526010508384,0.0214739894916156
0,6,31,0,0.995297538962506,0.00470246103749428
0,7,0,0,0.896848729543145,0.103151270456855
0,7,1,0,0.929191820283714,0.0708081797162863
0,7,2,0,0.981594502969707,0.0184054970302927
0,7,3,0,0.965221628926358,0.0347783710736416
0,7,4,0,0.934413223570821,0.0655867764291789
0,7,5,0,0.900821702096618,0.099178297903382
0,7,6,0,0.965580303177695,0.0344196968223046
0,7,7,0,0.962073374864654,0.0379266251353461
0,7,8,0,0.914762243555412,0.0852377564445883
0,7,9,0,0.983235861157868,0.0167641388421316
0,7,10,0,0.996108565283344,0.00389143471665576
0,7,11,0,0.991916330884551,0.00808366911544933
0,7,12,0,0.759287634539647,0.240712365460353
0,7,13,0,0.98226673459692,0.0177332654030801
0,7,14,0,0.973047793921099,0.0269522060789006
0,7,15,0,0.982085485819404,0.0179145141805962
0,7,16,0,0.835103155675414,0.164896844324586
0,7,17,0,0.984165541708458,0.0158344582915422
0,7,18,0,0.970345837266238,0.0296541627337624
0,7,19,0,0.858277698137382,0.141722301862618
0,7,20,0,0.915056877320411,0.0849431226795893
0,7,21,0,0.953687309436385,0.0463126905636151
0,7,22,0,0.922343596984109,0.0776564030158909
0,7,23,0,0.839718308063467,0.160281691936533
0,7,24,0,0.882164946110058,0.117835053889942
0,7,25,0,0.965928847242381,0.0340711527576186
0,7,26,0,0.994621755236783,0.00537824476321735
0,7,27,0,0.946786989458333,0.0532130105416675
0,7,28,0,0.894400145981862,0.105599854018138
0,7,29,0,0.977162062314787,0.0228379376852135
0,7,30,0,0.957660636591099,0.0423393634089011
0,7,31,0,0.990728355024091,0.00927164497590949
1,0,0,6.57622978374336e-05,0.998039362821488,0.00189487488067472
1,0,1,0.000182934759062449,0.998052432899222,0.00176463234171563
1,0,2,0.000351158683520364,0.999203924666356,0.000444916650124056
1,0,3,0.000160502500599868,0.999234371733329,0.000605125766071426
1,0,4,0.000276030033748913,0.998479569941248,0.00124440002500361
1,0,5,0.000135340285337908,0.998047061028342,0.0018175986863205
1,0,6,0.000231762437532135,0.999088288191889,0.000679949370578819
1,0,7,0.000229257207329939,0.999090130477074,0.000680612315595818
1,0,8,0.000273517515889076,0.998324871718613,0.00140161076549829
1,0,9,0.00090505780803667,0.998699785278831,0.000395156913132761
1,0,10,0.00195048321207836,0.997593247540025,0.000456269247896602
1,0,11,0.000941758048751643,0.998761607475379,0.000296634475869485
1,6,25,0.0164964338251367,0.971356087798985,0.0121474783758781
1,6,26,0.054816626160261,0.936301641888787,0.00888173195095168
1,6,27,0.0103569308932565,0.956167629449129,0.0334754396576142
1,6,29,0.0278118060831096,0.959055230630811,0.01313296328608
1,6,30,0.0119812280289838,0.97497876635647,0.0130400056145464
1,6,31,0.0254945158606798,0.965348925998007,0.00915655814131351
1,7,0,0.00237909377090975,0.949197827157508,0.048423079071582
1,7,1,0.00661195834330877,0.94833486757651,0.0450531740801807
1,7,2,0.0130379721190295,0.975293325121385,0.0116687027595853
1,7,3,0.00597622257981593,0.978107998821823,0.0159157785983614
1,7,4,0.0100725809560757,0.957851306996165,0.0320761120477593
1,7,5,0.00489353850576799,0.948683675013512,0.0464227864807203
1,7,6,0.00859107375157124,0.97360489875816,0.0178040274902688
1,7,7,0.00849883521427047,0.973678464788183,0.0178226999975461
1,7,8,0.00994299193473933,0.95406578122263,0.0359912268426306
1,7,9,0.0329843198667921,0.956842936946824,0.0101727431863843
1,7,10,0.0684415231329544,0.92024917150287,0.0113093053641755
1,7,11,0.034360996036905,0.957993866277844,0.00764513768525065
1,7,12,0.0020547461830297,0.901446521119284,0.096498732697686
1,7,13,0.0197972715151102,0.966712586226291,0.0134901422585987
1,7,14,0.014312204079628,0.970296140133938,0.0153916557864343
1,7,15,0.0373640342653026,0.936841775789179,0.0257941899455189
1,7,16,0.00188159799602475,0.923053255472404,0.0750651465315716
1,7,17,0.0280285418519912,0.960484948428118,0.0114865097198904
1,7,18,0.0152838240982286,0.968656193345994,0.0160599825557772
1,7,19,0.00730004119633332,0.92509556519407,0.0676043936095968
1,7,20,0.013335324066965,0.946958653060156,0.0397060228728789
1,7,21,0.00967281530601637,0.967044633188168,0.0232825515058155
1,7,22,0.0102979043931559,0.950240222777684,0.0394618728291604
1,7,23,0.00961804090943547,0.917351932529844,0.0730300265607204
1,7,24,0.0116999854216027,0.942964800715176,0.045335213863221
1,7,25,0.0272370392956417,0.953678061951386,0.0190848987529719
1,7,26,0.0884096789586038,0.897959592432777,0.0136307286086194
1,7,27,0.0169567439011462,0.930891183840104,0.0521520722587501
1,7,28,0.00454552812356131,0.960179872374228,0.0352745995022105
1,7,29,0.0455482985807753,0.933985389254521,0.0204663121647033
1,7,30,0.0198315434218795,0.959630044780073,0.0205384117980473
1,7,31,0.0419151035749465,0.943760051491944,0.01432484493311
1,0,12,5.58191459670667e-05,0.995757744906503,0.00418643594753
1,0,13,4.19586287920111e-05,0.997440523643687,0.00251751772752066
1,0,14,0.000120619986731801,0.99754739360312,0.00233198641014816
1,0,15,0.00026442649960336,0.995809857006285,0.00392571649411143
1,0,16,0.00014699283603336,0.99596156524161,0.00389144192235684
1,0,17,0.000458398123264154,0.99735746964236,0.00218413223437626
1,0,18,0.000328935345930339,0.997539076300818,0.0021319883532522
1,0,19,0.000229076260783873,0.995768572465898,0.00400235127331823
1,0,20,0.000274810209199272,0.995847312394322,0.00387787739647861
1,0,21,0.000428340569692958,0.997149588208952,0.00242207122135472
1,0,22,0.000427582099580817,0.993296123510144,0.00627629439027556
1,0,23,0.000221348235309214,0.995589075021012,0.00418957674367874
1,0,24,0.00039403711514395,0.995939841565557,0.00366612131929931
1,0,25,0.000709556414254401,0.997333514112038,0.001956929473708
1,0,26,0.00109395226721607,0.9963717249804,0.0025343227523839
1,0,27,0.000475999915752227,0.996149876787632,0.00337412329661535
1,0,28,0.000126955168368414,0.997364504745537,0.00250854008609441
1,0,29,0.000775390304638922,0.99657784471318,0.00264676498218093
1,0,30,0.000428188218107324,0.997409881072821,0.00216193070907129
1,0,31,0.000817702256658789,0.997247733867831,0.00193456387550982
1,1,0,0.000121720701111238,0.996293485317142,0.00358479398174667
1,1,1,0.000337178777004407,0.996301355252248,0.00336146597074802
1,1,2,0.000456719376104098,0.997768107199793,0.00177517342410272
1,1,3,0.000278319854238067,0.998048524742959,0.00167315540280326
1,1,4,0.000461870907081471,0.996849380598123,0.0026887484947957
1,1,5,0.000264953090534152,0.996574763058516,0.00316028385094952
1,1,6,0.000304616917348471,0.997899935134515,0.00179544794813628
1,1,7,0.000402568916412396,0.997911908891506,0.00168552219208181
1,1,8,0.000378178767327897,0.996926900268857,0.0026949209638156
1,1,9,0.000935213239556785,0.997812366691095,0.00125242006934798
1,1,10,0.00135122092462118,0.997168870443651,0.00147990863172795
1,1,11,0.000988727249826815,0.998211474274199,0.000799798475974558
1,1,12,0.000139047677903779,0.996159635562658,0.00370131675943869
1,1,13,0.00069803827175352,0.997911902756048,0.00139005897219882
1,1,14,0.000512275721909865,0.998408586077018,0.00107913820107242
1,1,15,0.00136282221010825,0.996884977805467,0.00175219998442489
1,1,16,0.000115727083768255,0.996780064081036,0.00310420883519556
1,1,17,0.000999852480781524,0.998136886907396,0.000863260611822299
1,1,18,0.000722172121281802,0.99829696723638,0.000980860642337969
1,1,19,0.000408172651282582,0.996064870707001,0.00352695664171639
1,1,20,0.000655634004671804,0.997453240775823,0.00189112521950561
1,1,21,0.000466385199107907,0.998306285329555,0.0012273294713366
1,1,22,0.000501177767754222,0.996241166741843,0.00325765549040245
1,1,23,0.000559426333723237,0.996233407923511,0.0032071657427656
1,1,24,0.000521964978036594,0.99742476315053,0.00205327187143311
1,1,25,0.00130873569835216,0.99750395768871,0.00118730661293804
1,1,26,0.0023062561774719,0.996650437456529,0.00104330636599919
1,1,27,0.000655810308997377,0.996908322829012,0.00243586686199026
1,1,28,0.000246409879140693,0.998071368830572,0.00168222129028742
1,1,29,0.00149787614576347,0.997294880393472,0.00120724346076459
1,1,30,0.000713509248338992,0.998065130803034,0.00122135994862733
1,1,31,0.00158369282188799,0.997250398352182,0.00116590882592981
1,2,0,0.00020229313720532,0.996216636683934,0.00358107017886085
1,2,1,0.000478457202527092,0.996193296709821,0.00332824608765196
1,2,2,0.000933902402834874,0.997879081458983,0.00118701613818264
1,2,3,0.000449296265306189,0.99823537263916,0.00131533109553406
1,2,4,0.000860533329761729,0.996440673425927,0.0026987932443111
1,2,5,0.000382948186144999,0.996003179435361,0.0036138723784944
1,2,6,0.000594748084294661,0.997744309094931,0.00166094282077412
1,2,7,0.000704793734156351,0.997593849348445,0.00170135691739893
1,2,8,0.000796654052977495,0.996129160750654,0.0030741851963688
1,2,9,0.00239952666871193,0.996488363939168,0.00111210939211991
1,2,10,0.00495120896024612,0.993831017962153,0.00121777307760099
1,2,11,0.00274595208787047,0.996458668686677,0.000795379225452135
1,2,12,0.000273278513364887,0.992872358774368,0.00685436271226685
1,2,13,0.00170583889432809,0.996882639485365,0.00141152162030669
1,2,14,0.00125439881463521,0.997436480274789,0.00130912091057568
1,2,15,0.00305803276907196,0.994504854821059,0.00243711240986953
1,2,16,0.000190711653171328,0.993697324522302,0.0061119638245269
1,2,17,0.00210379067833481,0.996888372426023,0.00100783689564207
1,2,18,0.00139386987643924,0.997353825156447,0.00125230496711338
1,2,19,0.000752831873384184,0.993294544011485,0.00595262411513075
1,2,20,0.00113185433235663,0.995773964001674,0.00309418166596902
1,2,21,0.000839714212518858,0.997512880362073,0.00164740542540776
1,2,22,0.00103094648121688,0.995811101665792,0.00315795185299065
1,2,23,0.000892825486460962,0.992390032586519,0.00671714192702038
1,2,24,0.000992533728650186,0.995298189580305,0.00370927669104525
1,2,25,0.00234096415058388,0.995880628975329,0.00177840687408698
1,2,26,0.00690144948648846,0.991951343870639,0.00114720664287275
1,2,27,0.00157766574064547,0.994058030661591,0.00436430359776383
1,2,28,0.000477481214249197,0.997274980948982,0.00224753783676895
1,2,29,0.00365087131619557,0.994655425495879,0.00169370318792578
1,2,30,0.00175682661634353,0.996633449474423,0.00160972390923343
1,2,31,0.00324993147734837,0.995585183444927,0.00116488507772426
1,3,0,0.000435702116826914,0.993503632482817,0.00606066540035639
1,3,1,0.00106981605498291,0.992820971209983,0.00610921273503401
1,3,2,0.00188687602427249,0.996647030163441,0.00146609381228684
1,3,3,0.000882110987402662,0.997076148974339,0.00204174003825785
1,3,4,0.00156263740723954,0.99350592246342,0.00493144012934038
1,3,5,0.000698012793624161,0.992105573615772,0.00719641359060403
1,3,6,0.00125461281765435,0.996111068186919,0.00263431899542673
1,3,7,0.00115118369220178,0.996313152560523,0.00253566374727502
1,3,8,0.00145050360181231,0.993389615046123,0.00515988135206493
1,3,9,0.00412968885981785,0.994379188585429,0.00149112255475302
1,3,10,0.00922957975613292,0.989014706119227,0.0017557141246396
1,3,11,0.0044897803441741,0.994206529895832,0.00130368975999389
1,3,12,0.000279677665805654,0.984181158365773,0.0155391639684214
1,3,13,0.00275094828944339,0.995237345031933,0.0020117066786238
1,3,14,0.00187334641973201,0.995877784415806,0.00224886916446189
1,3,15,0.00535905680600214,0.990905365361579,0.00373557783241914
1,3,16,0.000288549248841149,0.988481300147067,0.0112301506040918
1,3,17,0.00376263049182158,0.994852900128398,0.00138446937978005
1,3,18,0.00197060272502004,0.996014676578504,0.00201472069647571
1,3,19,0.00113966170352852,0.98806307702755,0.0107972612689218
1,3,20,0.00188081634858247,0.99251725488607,0.00560192876534706
1,3,21,0.00128463276102222,0.995698645361971,0.00301672187700724
1,3,22,0.00137688955142774,0.993904968919013,0.00471814152955906
1,3,23,0.00147761701851882,0.986542667811604,0.0119797151698774
1,3,24,0.00163224226862321,0.99174846695032,0.00661929078105696
1,3,25,0.0036591956181247,0.993707465858194,0.00263333852368173
1,3,26,0.0130143434679072,0.985287330859685,0.00169832567240775
1,3,27,0.00240159121703783,0.989681409165132,0.00791699961782997
1,3,28,0.000641385196927204,0.994129984148275,0.0052286306547982
1,3,29,0.0068720125834186,0.990478444787197,0.00264954262938473
1,3,30,0.00267411507622716,0.994490217585389,0.00283566733838397
1,3,31,0.00623222058040067,0.992129308525075,0.00163847089452469
1,4,0,0.000541757371858302,0.987282307540075,0.0121759350880665
1,4,1,0.0015114992138055,0.986417997585899,0.0120705032002951
1,4,2,0.00296905126139419,0.994555230689852,0.00247571804875399
1,4,3,0.00135915388454949,0.995106371497565,0.00353447461788552
1,4,4,0.002201090524599,0.989568143965833,0.00823076550956801
1,4,5,0.00109849994474009,0.98721319271641,0.0116883073388504
1,4,6,0.00208855472013367,0.994136857294752,0.0037745879851143
1,4,7,0.00193212332467164,0.994101109196513,0.00396676747881565
1,4,8,0.00231158865195574,0.988057354395224,0.00963105695281997
1,4,9,0.00817070542947161,0.989726924891242,0.00210236967928671
1,4,10,0.0173134740989045,0.980198361958738,0.00248816394235754
1,4,11,0.00785497673224863,0.99071316164502,0.00143186162273148
1,4,12,0.000474245377894922,0.970377537451086,0.0291482171710191
1,4,13,0.00420159931845025,0.993042512956545,0.002755887725005
1,4,14,0.00317916956792612,0.993206471946348,0.0036143584857258
1,4,15,0.00853845298289743,0.985387096498208,0.00607445051889496
1,4,16,0.000346785076179635,0.97810730736466,0.0215459075591608
1,4,17,0.00637804041941591,0.991256926841235,0.00236503273934949
1,4,18,0.00314923773665475,0.992835176205394,0.0040155860579509
1,4,19,0.00127109620401427,0.980504312410158,0.0182245913858276
1,4,20,0.00285704180241218,0.987003800219289,0.0101391579782991
1,4,21,0.00190253057943813,0.99233429813723,0.00576317128333169
1,4,22,0.00184579500714643,0.991029699323939,0.00712450566891436
1,4,23,0.00190121677873839,0.978041946845981,0.0200568363752802
1,4,24,0.00243932436864546,0.985417349950804,0.012143325680551
1,4,25,0.00568534215422783,0.990234588770385,0.00408006907538703
1,4,26,0.0235020059531513,0.974453215995859,0.00204477805099003
